l30_4,county,Total,countyname,usda,state_flag,hud,USDAper100,hudper100,ST_Total,ST_Unitsnoasst,ST_per100_No_Assisted,ST_usda,ST_Units_no_USDA,ST_Per100_No_USDA,ST_hud,ST_Units,ST_Units_No_HUD,ST_per100,ST_per100_No_HUD,ST_USDAper100,ST_Hudper100,MinEli,MaxEli,State_Name,Unitsnoasst,units,Units_no_usda,Per100_No_USDA,Units_No_HUD,Per100_No_HUD,per100,per100_no_assisted
16550,29107,426.98461483,Lafayette,120,0,175,28.10405711,40.985083285,,,,,,,,,,,,,,,,Missouri,0,295,175,40.985083285,120,28.10405711,69.089140395,0
11200,29109,631.2245712,Lawrence,152,0,93,24.080177949,14.733266771,,,,,,,,,,,,,,,,Missouri,195.2836059,440.2836059,288.2836059,45.670529801,347.2836059,55.017440979,69.75070775,30.93726303
14700,29113,536.0563654,Lincoln,89,0,148,16.60273168,27.609036951,,,,,,,,,,,,,,,,Missouri,202.34499514,439.34499514,350.34499514,65.355999434,291.34499514,54.349694164,81.958731114,37.746962484
11200,29119,390.90147587,McDonald,10,0,0,2.5581893693,0,,,,,,,,,,,,,,,,Missouri,249.65177503,259.65177503,249.65177503,63.86565169,259.65177503,66.42384106,66.42384106,63.86565169
11200,29127,587.15831987,Marion,224,0,130,38.149846884,22.140536138,,,,,,,,,,,,,,,,Missouri,163.40185784,517.40185784,293.40185784,49.969803357,387.40185784,65.979114103,88.119650242,27.829267219
11200,29131,404.29993699,Miller,194,0,39,47.984177649,9.6463037542,,,,,,,,,,,,,,,,Missouri,45.307498425,278.30749842,84.307498425,20.852711245,239.30749842,59.19058514,68.836888894,11.206407491
11300,29145,635.43022206,Newton,98,0,52,15.422621808,8.1834319796,,,,,,,,,,,,,,,,Missouri,162.05849431,312.05849431,214.05849431,33.687175536,260.05849431,40.926365364,49.109797343,25.503743556
11200,29147,880.78750849,Nodaway,44,0,75,4.9955295206,8.5151071374,,,,,,,,,,,,,,,,Missouri,543.20570265,662.20570265,618.20570265,70.187837213,587.20570265,66.668259596,75.183366733,61.672730076
11200,29155,1207.7654807,Pemiscot,83,0,363,6.8721950849,30.055503805,,,,,,,,,,,,,,,,Missouri,494.08227848,940.08227848,857.08227848,70.964296645,577.08227848,47.780987925,77.83649173,40.90879284
11600,29159,711.98966853,Pettis,24,0,189,3.3708354293,26.545329006,,,,,,,,,,,,,,,,Missouri,281.88032716,494.88032716,470.88032716,66.135837074,305.88032716,42.961343497,69.506672503,39.590508068
11200,29161,1454.8772463,Phelps,53,0,259,3.6429190254,17.802189199,,,,,,,,,,,,,,,,Missouri,619.40825108,931.40825108,878.40825108,60.376794903,672.40825108,46.217524729,64.019713929,42.574605704
16550,29165,1312.6341529,Platte,146,0,122,11.122672656,9.29428811,,,,,,,,,,,,,,,,Missouri,380.6427464,648.6427464,502.6427464,38.292676241,526.6427464,40.121060787,49.415348897,28.998388131
11200,29167,812.42902784,Polk,86,0,29,10.585540035,3.56954257,,,,,,,,,,,,,,,,Missouri,434.76220904,549.76220904,463.76220904,57.083411984,520.76220904,64.099409449,67.668952019,53.513869414
11200,29169,530.09829868,Pulaski,92,0,81,17.355271698,15.280184864,,,,,,,,,,,,,,,,Missouri,226.30245747,399.30245747,307.30245747,57.970843942,318.30245747,60.045930776,75.32611564,42.690659078
11200,29175,431.98546042,Randolph,19,0,130,4.3982961791,30.093605436,,,,,,,,,,,,,,,,Missouri,228.25646204,377.25646204,358.25646204,82.932527796,247.25646204,57.237218539,87.330823975,52.838922359
16550,29177,280.73397904,Ray,114,0,117,40.607838207,41.676465528,,,,,,,,,,,,,,,,Missouri,0,231,117,41.676465528,114,40.607838207,82.284303735,0
14700,29183,2647,St Charles,60,0,576,2.2667170382,21.760483566,,,,,,,,,,,,,,,,Missouri,252,888,828,31.280695127,312,11.786928598,33.547412165,9.5202115603
11450,29187,1080.4588592,St Francois,261,0,273,24.156403344,25.267042578,,,,,,,,,,,,,,,,Missouri,304.63556479,838.63556479,577.63556479,53.462060109,565.63556479,52.351420875,77.618463453,28.195017532
14700,29189,16638.428642,St Louis,0,0,3679,0,22.111463042,,,,,,,,,,,,,,,,Missouri,2813.3867191,6492.3867191,6492.3867191,39.02043191,2813.3867191,16.908968867,39.02043191,16.908968867
11200,29195,359.09944038,Saline,55,0,122,15.316091816,33.973876392,,,,,,,,,,,,,,,,Missouri,70.901851055,247.90185105,192.90185105,53.718226587,125.90185105,35.060442011,69.034318403,19.744350194
11200,29201,1458.2148478,Scott,51,0,362,3.4974270135,24.824874096,,,,,,,,,,,,,,,,Missouri,770.59493671,1183.5949367,1132.5949367,77.669963274,821.59493671,56.342516192,81.167390287,52.845089178
11200,29207,800.92553191,Stoddard,214,0,198,26.719088289,24.721399445,,,,,,,,,,,,,,,,Missouri,197.06382979,609.06382979,395.06382979,49.32591284,411.06382979,51.323601684,76.045001129,24.604513395
11200,29209,457.1559633,Stone,48,0,30,10.499698977,6.5623118603,,,,,,,,,,,,,,,,Missouri,242.66055046,320.66055046,272.66055046,59.642785471,290.66055046,63.580172587,70.142484447,53.08047361
11250,29213,948.64379737,Taney,77,0,100,8.1168506255,10.541364449,,,,,,,,,,,,,,,,Missouri,489.12564819,666.12564819,589.12564819,62.101881636,566.12564819,59.677367812,70.218732261,51.560517187
11200,29215,607.6967018,Texas,67,0,135,11.025236734,22.215029241,,,,,,,,,,,,,,,,Missouri,374.01054063,576.01054063,509.01054063,83.760622548,441.01054063,72.570830041,94.785859282,61.545593307
11200,29217,626.94294843,Vernon,50,0,102,7.9752073336,16.26942296,,,,,,,,,,,,,,,,Missouri,264.86672752,416.86672752,366.86672752,58.516764315,314.86672752,50.222548688,66.491971649,42.247341355
14700,29219,269.91836735,Warren,68,0,57,25.192802057,21.117495842,,,,,,,,,,,,,,,,Missouri,82.224489796,207.2244898,139.2244898,51.580220777,150.2244898,55.655526992,76.773022834,30.462724936
11200,29221,353.97013414,Washington,51,0,131,14.407995218,37.00877203,,,,,,,,,,,,,,,,Missouri,88.008605416,270.00860542,219.00860542,61.872057637,139.00860542,39.271280825,76.280052855,24.863285607
12650,29225,294.76260522,Webster,112,0,82,37.996678688,27.818996897,,,,,,,,,,,,,,,,Missouri,25.672114481,219.67211448,107.67211448,36.5284173,137.67211448,46.706099092,74.525095988,8.7094204034
14700,29510,26148.571358,St Louis City,0,0,5796,0,22.165646913,,,,,,,,,,,,,,,,Missouri,8611.6132809,14407.613281,14407.613281,55.099045694,8611.6132809,32.933398781,55.099045694,32.933398781
11450,29003,,Andrew,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29005,,Atchison,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29011,,Barton,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29013,,Bates,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29015,,Benton,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29017,,Bollinger,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29025,,Caldwell,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29033,,Carroll,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29035,,Carter,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29039,,Cedar,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29041,,Chariton,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29045,,Clark,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
16550,29049,,Clinton,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29053,,Cooper,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29057,,Dade,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29059,,Dallas,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29061,,Daviess,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29063,,DeKalb,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29065,,Dent,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29067,,Douglas,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29073,,Gasconade,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29075,,Gentry,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29079,,Grundy,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29081,,Harrison,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29085,,Hickory,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29087,,Holt,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29089,,Howard,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29093,,Iron,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29103,,Knox,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29111,,Lewis,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29115,,Linn,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29117,,Livingston,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29121,,Macon,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29123,,Madison,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29125,,Maries,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29129,,Mercer,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29133,,Mississippi,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29135,,Moniteau,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29137,,Monroe,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29139,,Montgomery,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29141,,Morgan,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29143,,New Madrid,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29149,,Oregon,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29151,,Osage,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29153,,Ozark,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11300,29157,,Perry,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29163,,Pike,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29171,,Putnam,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29173,,Ralls,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29179,,Reynolds,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29181,,Ripley,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29185,,St Clair,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29186,,Ste Genevieve,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29197,,Schuyler,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29199,,Scotland,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29203,,Shannon,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29205,,Shelby,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29211,,Sullivan,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29223,,Wayne,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29227,,Worth,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
11200,29229,,Wright,,,,,,139124,21918,15.754291136,8160,51359,36.915988614,29441,59519,30078,42.781259883,21.619562405,5.8652712688,21.161697479,11200,16550,Missouri,,,,,,,,
12000,30013,2770.041434,Cascade,0,0,569,0,20.541208988,,,,,,,,,,,,,,,,Montana,1380.6398847,1949.6398847,1949.6398847,70.383058563,1380.6398847,49.841849576,70.383058563,49.841849576
11750,30029,1807.9718154,Flathead,624,0,205,34.513812367,11.338672332,,,,,,,,,,,,,,,,Montana,100.17598757,929.17598757,305.17598757,16.879465984,724.17598757,40.054606019,51.393278351,5.5407936518
13100,30031,1906.8696331,Gallatin,64,0,128,3.3562860769,6.7125721538,,,,,,,,,,,,,,,,Montana,468.66393443,660.66393443,596.66393443,31.29023212,532.66393443,27.933946043,34.646518197,24.577659966
11350,30047,686.71149578,Lake,118,0,49,17.183344203,7.135456491,,,,,,,,,,,,,,,,Montana,192.73058145,359.73058145,241.73058145,35.201184621,310.73058145,45.249072333,52.384528824,28.06572813
14200,30049,1854.8719053,Lewis And Clark,31,0,403,1.6712744374,21.726567687,,,,,,,,,,,,,,,,Montana,728.63164693,1162.6316469,1131.6316469,61.008614326,759.63164693,40.953321077,62.679888764,39.282046639
12800,30063,3083.9768331,Missoula,0,0,430,0,13.943035998,,,,,,,,,,,,,,,,Montana,535.77645092,965.77645092,965.77645092,31.31594377,535.77645092,17.372907772,31.31594377,17.372907772
11350,30081,519.09386195,Ravalli,106,0,42,20.420199076,8.0910222752,,,,,,,,,,,,,,,,Montana,0,148,42,8.0910222752,106,20.420199076,28.511221351,0
12250,30093,1160.5683531,Silver Bow,0,0,266,0,22.919804706,,,,,,,,,,,,,,,,Montana,408.71840689,674.71840689,674.71840689,58.136895178,408.71840689,35.217090472,58.136895178,35.217090472
14200,30111,4076,Yellowstone,154,0,795,3.7782139352,19.504416094,,,,,,,,,,,,,,,,Montana,1225,2174,2020,49.558390579,1379,33.83218842,53.336604514,30.053974485
11350,30001,,Beaverhead,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30003,,Big Horn,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30005,,Blaine,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30007,,Broadwater,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30009,,Carbon,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30011,,Carter,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30015,,Chouteau,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11400,30017,,Custer,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30019,,Daniels,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
12000,30021,,Dawson,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11400,30023,,Deer Lodge,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11600,30025,,Fallon,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30027,,Fergus,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30033,,Garfield,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30035,,Glacier,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30037,,Golden Valley,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30039,,Granite,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
13100,30041,,Hill,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
13100,30043,,Jefferson,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30045,,Judith Basin,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11950,30051,,Liberty,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30053,,Lincoln,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30055,,McCone,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30057,,Madison,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30059,,Meagher,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30061,,Mineral,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30065,,Musselshell,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30067,,Park,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30069,,Petroleum,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30071,,Phillips,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11650,30073,,Pondera,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30075,,Powder River,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30077,,Powell,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30079,,Prairie,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30083,,Richland,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30085,,Roosevelt,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
13100,30087,,Rosebud,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30089,,Sanders,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30091,,Sheridan,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
12950,30095,,Stillwater,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
12250,30097,,Sweet Grass,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
11350,30099,,Teton,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
12850,30101,,Toole,,,,,,24315,2462,10.125436973,2110,6085,25.025704298,3623,8195,4572,33.703475221,18.803207896,8.6777709233,14.900267325,11350,13100,Montana,,,,,,,,
