county,ELI_Cutoff,Number of ELI HHs surveyed,Unweighted ELI obs < 10,State Name,County Name,Housing gap,Total ELI renters,Number of HUD asst units,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),AAA units,AAA units (asst off),Total Population 2013,"AAA units (asst off, no neg)",check,check_noasst
34005,23750,63,0,New Jersey,Burlington County,3650,5024,856,4506,27.34872612,10.31050955,1374,518,450838,518,5024,5024
34007,23750,191,0,New Jersey,Camden County,17813,25009,6814,24627,28.77364149,1.527450118,7196,382,512854,382,25009,25009
34009,22400,32.16256304,0,New Jersey,Cape May County,1127.339069,2675.2655,660,1787.339069,57.86066585,33.19021725,1547.926431,887.9264313,95897,887.9264313,2675.2655,2675.2655
34011,19900,51.29105741,0,New Jersey,Cumberland County,4141.761121,6849.158843,2740,6881.761121,39.52890836,0,2707.397722,-32.60227797,157332,0,6849.158843,6849.158843
34013,26750,472,0,New Jersey,Essex County,34156,54178,20850,55006,36.95595998,0,20022,-828,789565,0,54178,54178
34015,23750,57,0,New Jersey,Gloucester County,5361,6137,2239,7600,12.64461463,0,776,-1463,290265,0,6137,6137
34017,23150,338,0,New Jersey,Hudson County,31354,43371,15057,46411,27.70745429,0,12017,-3040,660282,0,43371,43371
34019,31150,20,0,New Jersey,Hunterdon County,550,1679,386,936,67.24240619,44.25253127,1129,743,126250,743,1679,1679
34021,27300,107,0,New Jersey,Mercer County,9400,16137,5015,14415,41.74877611,10.67112846,6737,1722,370414,1722,16137,16137
34023,31150,246,0,New Jersey,Middlesex County,24399,31528,6439,30838,22.61164679,2.18853083,7129,690,828919,690,31528,31528
34025,27550,139,0,New Jersey,Monmouth County,11262,14934,5834,17096,24.58818803,0,3672,-2162,629672,0,14934,14934
34027,26750,61,0,New Jersey,Morris County,4638,7992,2100,6738,41.96696697,15.69069069,3354,1254,499397,1254,7992,7992
34029,27550,114,0,New Jersey,Ocean County,12199,14416,3597,15796,15.37874584,0,2217,-1380,583414,0,14416,14416
34031,27250,249,0,New Jersey,Passaic County,22674,27665,7747,30421,18.04084583,0,4991,-2756,505672,0,27665,27665
34033,23750,23.70894259,0,New Jersey,Salem County,1228.23888,2281.841158,859,2087.23888,46.17334009,8.528300813,1053.602278,194.602278,65166,194.602278,2281.841158,2281.841158
34035,31150,45,0,New Jersey,Somerset County,4236,5730,1363,5599,26.07329843,2.286212915,1494,131,330585,131,5730,5730
34037,26750,27,0,New Jersey,Sussex County,1241,2257,588,1829,45.01550731,18.96322552,1016,428,145992,428,2257,2257
34039,26750,171,0,New Jersey,Union County,19018,24905,5393,24411,23.63782373,1.983537442,5887,494,548256,494,24905,24905
34041,27800,36,0,New Jersey,Warren County,3315,4246,981,4296,21.92651908,0,931,-50,107379,0,4246,4246
35001,18850,181.601807,0,New Mexico,Bernalillo County,21452.73734,28141.03098,5499,26951.73734,23.76705263,4.226190732,6688.293643,1189.293643,674221,1189.293643,28141.03098,28141.03098
35003,14100,0.325289804,1,New Mexico,Catron County,24.29264254,34.75396262,5,29.29264254,30.10108574,15.71423709,10.46132009,5.461320085,,5.461320085,34.75396262,34.75396262
35005,14350,16.87564234,0,New Mexico,Chaves County,1221.314344,2399.23418,455,1676.314344,49.09565916,30.13127445,1177.919836,722.9198356,65823,722.9198356,2399.23418,2399.23418
35006,14100,18.66463208,0,New Mexico,Cibola County,571.2021024,1120.521533,116,687.2021024,49.02354968,38.67122743,549.3194303,433.3194303,,433.3194303,1120.521533,1120.521533
35007,15450,3.517381331,1,New Mexico,Colfax County,358.9998235,473.3714487,111,469.9998235,24.16107383,0.712257828,114.3716252,3.371625199,,3.371625199,473.3714487,473.3714487
35009,15000,16.4709723,0,New Mexico,Curry County,1681.101818,2216.674078,444,2125.101818,24.16107383,4.131065607,535.5722605,91.57226046,,91.57226046,2216.674078,2216.674078
35011,14100,0.142226928,1,New Mexico,De Baca County,14.51632257,19.14099171,32,46.51632257,24.16107383,0,4.624669137,-27.37533086,,0,19.14099171,19.14099171
35013,14100,38,0,New Mexico,Do–a Ana County,3627,6115,910,4537,40.68683565,25.80539657,2488,1578,213460,1578,6115,6115
35015,18050,8.505336179,1,New Mexico,Eddy County,672.3940768,1146.33031,315,987.3940768,41.34377576,13.86478499,473.9362327,158.9362327,,158.9362327,1146.33031,1146.33031
35017,14150,8.262361013,1,New Mexico,Grant County,617.0331204,882.7506506,271,888.0331204,30.10108574,0,265.7175302,-5.282469837,,0,882.7506506,882.7506506
35019,14100,0.552496912,1,New Mexico,Guadalupe County,56.39032998,74.35539086,83,139.39033,24.16107383,0,17.96506088,-65.03493912,,0,74.35539086,74.35539086
35021,15400,0.060172931,1,New Mexico,Harding County,6.141521087,8.098111876,,6.141521087,24.16107383,24.16107383,1.956590789,1.956590789,,1.956590789,8.098111876,8.098111876
35023,14100,1.413532056,1,New Mexico,Hidalgo County,105.5625739,151.0217649,78,183.5625739,30.10108574,0,45.45919092,-32.54080908,,0,151.0217649,151.0217649
35025,15500,9.494663821,1,New Mexico,Lea County,750.6059232,1279.669691,335,1085.605923,41.34377576,15.16514526,529.0637673,194.0637673,68062,194.0637673,1279.669691,1279.669691
35027,17200,2.723535457,1,New Mexico,Lincoln County,197.1061518,387.2089267,45,242.1061518,49.09565916,37.47402627,190.1027749,145.1027749,,145.1027749,387.2089267,387.2089267
35028,30900,5.246619692,1,New Mexico,Los Alamos County,406.4031613,544.4941916,49,455.4031613,25.3613413,16.36216357,138.0910303,89.09103028,,89.09103028,544.4941916,544.4941916
35029,14100,5.760586705,1,New Mexico,Luna County,430.2006151,615.4610835,244,674.2006151,30.10108574,0,185.2604684,-58.73953158,,0,615.4610835,615.4610835
35031,14100,28.87216005,0,New Mexico,McKinley County,883.5876568,1733.325195,270,1153.587657,49.02354968,33.44655347,849.7375382,579.7375382,73308,579.7375382,1733.325195,1733.325195
35033,14100,0.685583698,1,New Mexico,Mora County,53.10531327,71.14987621,9,62.10531327,25.3613413,12.7119869,18.04456294,9.04456294,,9.04456294,71.14987621,71.14987621
35035,14750,15.4008222,0,New Mexico,Otero County,1114.579504,2189.556893,177,1291.579504,49.09565916,41.01183177,1074.97739,897.9773895,65616,897.9773895,2189.556893,2189.556893
35037,14100,1.400388213,1,New Mexico,Quay County,142.9299453,188.4651491,118,260.9299453,24.16107383,0,45.53520381,-72.46479619,,0,188.4651491,188.4651491
35039,15250,10.72176728,0,New Mexico,Rio Arriba County,830.5080937,1112.705009,157,987.5080937,25.3613413,11.25158186,282.1969149,125.1969149,,125.1969149,1112.705009,1112.705009
35041,14100,8.068643021,1,New Mexico,Roosevelt County,823.5221458,1085.883183,46,869.5221458,24.16107383,19.92489072,262.3610376,216.3610376,,216.3610376,1085.883183,1085.883183
35043,18850,23,0,New Mexico,Sandoval County,2291,2716,114,2405,15.64801178,11.45066274,425,311,136575,311,2716,2716
35045,16600,22.46320787,0,New Mexico,San Juan County,1640.210241,2555.153272,347,1987.210241,35.80775531,22.22735668,914.9430315,567.9430315,126503,567.9430315,2555.153272,2555.153272
35047,14100,15.31136926,0,New Mexico,San Miguel County,1186.018663,1589.013902,213,1399.018663,25.3613413,11.95680156,402.995239,189.995239,,189.995239,1589.013902,1589.013902
35049,19600,47,0,New Mexico,Santa Fe County,1714,4141,1058,2772,58.60903164,33.05964743,2427,1369,147423,1369,4141,4141
35051,14100,3.211497516,1,New Mexico,Sierra County,239.8346345,343.1163946,173,412.8346345,30.10108574,0,103.2817601,-69.71823989,,0,343.1163946,343.1163946
35053,14100,3.312041637,1,New Mexico,Socorro County,247.3432695,353.8585285,103,350.3432695,30.10108574,0.993408033,106.5152591,3.515259049,,3.515259049,353.8585285,353.8585285
35055,14550,18.03466007,0,New Mexico,Taos County,1396.964769,1871.637022,256,1652.964769,25.3613413,11.6834755,474.6722529,218.6722529,,218.6722529,1871.637022,1871.637022
35057,18850,2.71469127,1,New Mexico,Torrance County,202.7331441,290.0376153,50,252.7331441,30.10108574,12.86194248,87.30447126,37.30447126,,37.30447126,290.0376153,290.0376153
35059,14100,0.78771837,1,New Mexico,Union County,80.39809423,106.0116464,14,94.39809423,24.16107383,10.95497763,25.61355214,11.61355214,,11.61355214,106.0116464,106.0116464
35061,18850,15.39819297,0,New Mexico,Valencia County,1170.262665,2268.969022,219,1389.262665,48.42315369,38.77119292,1098.706357,879.7063569,76284,879.7063569,2268.969022,2268.969022
36001,23300,111,0,New York,Albany County,9735,14381,4182,13917,32.30651554,3.226479383,4646,464,306945,464,14381,14381
36003,17300,24.6908976,0,New York,Allegany County,1060.603034,1341.78445,89,1149.603034,20.95578138,14.32282331,281.1814159,192.1814159,,192.1814159,1341.78445,1341.78445
36005,25750,1200,0,New York,Bronx County,101314,162815,73015,174329,37.77354666,0,61501,-11514,,0,162815,162815
36007,17650,78.96148487,0,New York,Broome County,6869.935255,8329.325009,1027,7896.935255,17.52110468,5.191173999,1459.389754,432.3897542,197534,432.3897542,8329.325009,8329.325009
36009,17300,42.3091024,0,New York,Cattaraugus County,1817.396966,2299.21555,413,2230.396966,20.95578138,2.993133205,481.8185841,68.81858407,78892,68.81858407,2299.21555,2299.21555
36011,17900,28.4570273,0,New York,Cayuga County,1631.832659,2306.797776,546,2177.832659,29.25983038,5.590655481,674.9651163,128.9651163,79477,128.9651163,2306.797776,2306.797776
36013,17300,52,0,New York,Chautauqua County,3378,4565,1066,4444,26.00219058,2.65060241,1187,121,133080,121,4565,4565
36015,17600,28.92805226,0,New York,Chemung County,2321.495898,3078.53346,837,3158.495898,24.59085054,0,757.0375621,-79.96243795,88506,0,3078.53346,3078.53346
36017,17300,24.12513721,0,New York,Chenango County,757.7080132,1311.692645,250,1007.708013,42.23433243,23.17498946,553.9846323,303.9846323,,303.9846323,1311.692645,1311.692645
36019,19550,36.91404959,0,New York,Clinton County,2449.166942,3000.202755,691,3140.166942,18.36661912,0,551.0358127,-139.9641873,81591,0,3000.202755,3000.202755
36021,22050,18.13581891,0,New York,Columbia County,1114.575614,1574.189081,452,1566.575614,29.19684003,0.483643792,459.6134678,7.613467757,,7.613467757,1574.189081,1574.189081
36023,18400,32.01454986,0,New York,Cortland County,1778.759624,3114.000606,285,2063.759624,42.87863591,33.72642189,1335.240982,1050.240982,,1050.240982,3114.000606,3114.000606
36025,17300,25.90340285,0,New York,Delaware County,813.5587267,1408.377607,259,1072.558727,42.23433243,23.84437801,594.8188804,335.8188804,,335.8188804,1408.377607,1408.377607
36027,25750,73,0,New York,Dutchess County,6060,7689,2400,8460,21.18611003,0,1629,-771,296916,0,7689,7689
36029,19050,306,0,New York,Erie County,27992,37028,11038,39030,24.40315437,0,9036,-2002,919866,0,37028,37028
36031,17800,14.17256198,0,New York,Essex County,940.3186777,1151.88011,156,1096.318678,18.36661912,4.823543007,211.5614325,55.56143251,,55.56143251,1151.88011,1151.88011
36033,17300,17.41917355,0,New York,Franklin County,1155.724298,1415.749642,453,1608.724298,18.36661912,0,260.0253444,-192.9746556,,0,1415.749642,1415.749642
36035,17300,17.42528736,0,New York,Fulton County,1084.179598,1356.449713,379,1463.179598,20.07226014,0,272.2701149,-106.7298851,,0,1356.449713,1356.449713
36037,19150,19.95533173,0,New York,Genesee County,1287.742501,1592.684914,573,1860.742501,19.14643696,0,304.942413,-268.057587,,0,1592.684914,1592.684914
36039,17600,16.86418109,0,New York,Greene County,1036.424387,1463.810919,178,1214.424387,29.19684003,17.03679957,427.3865322,249.3865322,,249.3865322,1463.810919,1463.810919
36041,18800,0.494214876,1,New York,Hamilton County,32.79008265,40.16749311,11,43.79008265,18.36661912,0,7.377410468,-3.622589532,,0,40.16749311,40.16749311
36043,18500,33.63246326,0,New York,Herkimer County,2199.565056,2991.315514,550,2749.565056,26.46830313,8.081743857,791.7504578,241.7504578,,241.7504578,2991.315514,2991.315514
36045,17900,42.30103806,0,New York,Jefferson County,2018.993296,3338.25692,1297,3315.993296,39.51953538,0.66692364,1319.263625,22.26362457,119504,22.26362457,3338.25692,3338.25692
36047,25750,1878,0,New York,Kings County,144657,218095,78781,223438,33.67248218,0,73438,-5343,,0,218095,218095
36049,17300,5.698961938,1,New York,Lewis County,272.0067042,449.7430796,100,372.0067042,39.51953538,17.28461848,177.7363754,77.73637543,,77.73637543,449.7430796,449.7430796
36051,20000,19.19113082,0,New York,Livingston County,938.508204,1761.869623,321,1259.508204,46.7322558,28.51297352,823.3614191,502.3614191,64705,502.3614191,1761.869623,1761.869623
36053,19750,8.985450136,1,New York,Madison County,499.2403759,873.9993938,506,1005.240376,42.87863591,0,374.7590179,-131.2409821,72382,0,873.9993938,873.9993938
36055,20000,306,0,New York,Monroe County,29146,36064,8057,37203,19.18256433,0,6918,-1139,749606,0,36064,36064
36057,17300,14.57471264,0,New York,Montgomery County,906.8204023,1134.550287,542,1448.820402,20.07226014,0,227.7298851,-314.2701149,,0,1134.550287,1134.550287
36059,31750,211,0,New York,Nassau County,21186,29563,7067,28253,28.3360958,4.431214694,8377,1310,1352146,1310,29563,29563
36061,25750,811,0,New York,New York County,76397,131385,58147,134544,41.85257069,0,54988,-3159,8405837,0,131385,131385
36063,19050,77,0,New York,Niagara County,4325,8991,2311,6636,51.89634079,26.19285953,4666,2355,214249,2355,8991,8991
36065,18500,90.61448145,0,New York,Oneida County,6635.909435,8599.855001,2528,9163.909435,22.83696138,0,1963.945566,-564.0544345,233585,0,8599.855001,8599.855001
36067,19750,215.5429727,0,New York,Onondaga County,14873.16734,20463.20222,4678,19551.16734,27.31749812,4.456950939,5590.034884,912.0348837,468387,912.0348837,20463.20222,20463.20222
36069,20000,32.60060013,0,New York,Ontario County,2309.627132,2929.874447,773,3082.627132,21.16975749,0,620.2473152,-152.7526848,109103,0,2929.874447,2929.874447
36071,25750,108,0,New York,Orange County,10804,12618,3383,14187,14.37628784,0,1814,-1569,375592,0,12618,12618
36073,20000,12.04466827,0,New York,Orleans County,777.2574995,961.3150865,277,1054.2575,19.14643696,0,184.057587,-92.94241296,,0,961.3150865,961.3150865
36075,19750,53,0,New York,Oswego County,4292,5188,872,5164,17.27062452,0.462606014,896,24,121165,24,5188,5188
36077,18100,25.79476237,0,New York,Otsego County,1270.699127,1726.406596,189,1459.699127,26.39630025,15.44870537,455.7074685,266.7074685,,266.7074685,1726.406596,1726.406596
36079,25750,13.48640681,0,New York,Putnam County,584.7320668,1223.409761,298,882.7320668,52.20472441,27.84657316,638.6776941,340.6776941,99645,340.6776941,1223.409761,1223.409761
36081,25750,927,0,New York,Queens County,92720,116492,21719,114439,20.40655152,1.76235278,23772,2053,,2053,116492,116492
36083,23300,59,0,New York,Rensselaer County,4790,6658,1985,6775,28.05647342,0,1868,-117,159918,0,6658,6658
36085,25750,135,0,New York,Richmond County,12244,18608,6245,18489,34.20034394,0.639509888,6364,119,,119,18608,18608
36087,28675,117,0,New York,Rockland County,9427,12834,4425,13852,26.5466729,0,3407,-1018,320903,0,12834,12834
36089,17300,46,0,New York,St. Lawrence County,2817,3647,841,3658,22.75843159,0,830,-11,111963,0,3647,3647
36091,23300,36,0,New York,Saratoga County,3009,4715,1249,4258,36.18239661,9.692470838,1706,457,223865,457,4715,4715
36093,23300,63,0,New York,Schenectady County,5806,7389,2320,8126,21.42373799,0,1583,-737,155333,0,7389,7389
36095,23300,10.95829292,0,New York,Schoharie County,539.8263822,733.4228904,200,739.8263822,26.39630025,0,193.5965082,-6.403491756,,0,733.4228904,733.4228904
36097,17300,6.911399101,1,New York,Schuyler County,246.8987041,448.9468395,46,292.8987041,45.0049132,34.75871121,202.0481354,156.0481354,,156.0481354,448.9468395,448.9468395
36099,17300,11.01354801,0,New York,Seneca County,801.6076968,989.4333399,106,907.6076968,18.98315283,8.269950055,187.825643,81.82564304,,81.82564304,989.4333399,989.4333399
36101,17750,45.16054864,0,New York,Steuben County,1995.605398,3289.5197,646,2641.605398,39.33444455,19.69631927,1293.914303,647.9143025,98650,647.9143025,3289.5197,3289.5197
36103,31750,209,0,New York,Suffolk County,22389,30137,7070,29459,25.70926104,2.24972625,7748,678,1499738,678,30137,30137
36105,18000,25.71496578,0,New York,Sullivan County,2465.611425,2877.8072,778,3243.611425,14.32325887,0,412.1957751,-365.8042249,76665,0,2877.8072,2877.8072
36107,17650,11.00997506,0,New York,Tioga County,880.798005,998.6047382,156,1036.798005,11.79713341,0,117.8067332,-38.19326683,,0,998.6047382,998.6047382
36109,23200,40,0,New York,Tompkins County,3844,5390,1080,4924,28.68274583,8.645640074,1546,466,103617,466,5390,5390
36111,21100,45.28503422,0,New York,Ulster County,3327.388575,4486.1928,1494,4821.388575,25.83045974,0,1158.804225,-335.1957751,180998,0,4486.1928,4486.1928
36113,19550,22.58605728,0,New York,Warren County,973.4590686,1655.557998,387,1360.459069,41.2005457,17.82474127,682.0989297,295.0989297,65337,295.0989297,1655.557998,1655.557998
36115,19550,17.41394273,0,New York,Washington County,750.5409314,1276.442002,166,916.5409314,41.2005457,28.19564616,525.9010703,359.9010703,,359.9010703,1276.442002,1276.442002
36117,20000,25.98645199,0,New York,Wayne County,1891.392303,2334.56666,653,2544.392303,18.98315283,0,443.174357,-209.825643,92473,0,2334.56666,2334.56666
36119,28500,265.5135932,0,New York,Westchester County,22773.26793,37265.59024,13850,36623.26793,38.88928691,1.723633791,14492.32231,642.3223059,968802,642.3223059,37265.59024,37265.59024
36121,18500,11.80886918,0,New York,Wyoming County,577.491796,1084.130377,144,721.491796,46.7322558,33.4497205,506.6385809,362.6385809,,362.6385809,1084.130377,1084.130377
36123,18050,6.399399874,1,New York,Yates County,453.372868,575.1255528,82,535.372868,21.16975749,6.912001142,121.7526848,39.75268478,,39.75268478,575.1255528,575.1255528
37001,16000,40,0,North Carolina,Alamance County,3020,4056,1173,4193,25.54240631,0,1036,-137,154378,0,4056,4056
37003,15350,4.331136099,1,North Carolina,Alexander County,268.0973245,565.8629314,39,307.0973245,52.62150785,45.72937941,297.7656068,258.7656068,,258.7656068,565.8629314,565.8629314
37005,14500,3.087691187,1,North Carolina,Alleghany County,228.8176256,375.1216315,86,314.8176256,39.00175131,16.07585401,146.3040058,60.30400583,,60.30400583,375.1216315,375.1216315
37007,14500,4.33646236,1,North Carolina,Anson County,332.5381925,517.1801951,189,521.5381925,35.70167696,0,184.6420026,-4.357997423,,0,517.1801951,517.1801951
37009,14850,7.733947837,1,North Carolina,Ashe County,770.2029957,998.7841207,130,900.2029957,22.88593904,9.870113363,228.581125,98.58112496,,98.58112496,998.7841207,998.7841207
37011,15200,4.810621138,1,North Carolina,Avery County,479.0767781,621.2573583,105,584.0767781,22.88593904,5.98473077,142.1805803,37.18058029,,37.18058029,621.2573583,621.2573583
37013,15850,14.97004917,0,North Carolina,Beaufort County,753.492475,993.3971092,427,1180.492475,24.14992272,0,239.9046342,-187.0953658,,0,993.3971092,993.3971092
37015,14500,8.362769486,1,North Carolina,Bertie County,293.24233,908.0876866,101,394.24233,67.70770771,56.58543378,614.8453566,513.8453566,,513.8453566,908.0876866,908.0876866
37017,14500,15.38067949,0,North Carolina,Bladen County,1222.25133,1710.33156,244,1466.25133,28.53717026,14.27093056,488.0802292,244.0802292,,244.0802292,1710.33156,1710.33156
37019,18800,28,0,North Carolina,Brunswick County,1914,2970,255,2169,35.55555556,26.96969697,1056,801,115301,801,2970,2970
37021,16650,57,0,North Carolina,Buncombe County,4720,6985,2200,6920,32.42662849,0.930565498,2265,65,247912,65,6985,6985
37023,15350,17.50817391,0,North Carolina,Burke County,1800.648348,2830.937044,398,2198.648348,36.39391056,22.33496139,1030.288696,632.2886957,89842,632.2886957,2830.937044,2830.937044
37025,19550,30.61646926,0,North Carolina,Cabarrus County,2652.421884,3247.821771,615,3267.421884,18.33228327,0,595.3998872,-19.6001128,187226,0,3247.821771,3247.821771
37027,15350,15.6688639,0,North Carolina,Caldwell County,969.9026755,2047.137069,345,1314.902676,52.62150785,35.76870374,1077.234393,732.2343932,81990,732.2343932,2047.137069,2047.137069
37029,19550,1.703834511,1,North Carolina,Camden County,99.4419778,183.0331315,25,124.4419778,45.66995769,32.01122837,83.59115372,58.59115372,,58.59115372,183.0331315,183.0331315
37031,17300,21.72865445,0,North Carolina,Carteret County,1093.675607,1441.891223,429,1522.675607,24.14992272,0,348.2156162,-80.78438385,68434,0,1441.891223,1441.891223
37033,14500,8.178814578,1,North Carolina,Caswell County,515.2653184,816.9467361,205,720.2653184,36.92791762,11.8344824,301.6814177,96.6814177,,96.6814177,816.9467361,816.9467361
37035,15350,33,0,North Carolina,Catawba County,3527,4693,601,4128,24.8455146,12.03920733,1166,565,154810,565,4693,4693
37037,20300,13.81652516,0,North Carolina,Chatham County,1037.966453,1844.506109,266,1303.966453,43.72659176,29.30538715,806.5396562,540.5396562,66817,540.5396562,1844.506109,1844.506109
37039,14500,4.415339014,1,North Carolina,Cherokee County,283.2310115,404.1333827,132,415.2310115,29.91645244,0,120.9023713,-11.09762875,,0,404.1333827,404.1333827
37041,14650,6.149344097,1,North Carolina,Chowan County,358.8980827,660.588631,191,549.8980827,45.66995769,16.75635079,301.6905483,110.6905483,,110.6905483,660.588631,660.588631
37043,14500,2.280103742,1,North Carolina,Clay County,146.2619489,208.6965543,43,189.2619489,29.91645244,9.312374838,62.43460541,19.43460541,,19.43460541,208.6965543,208.6965543
37045,15150,23.08750795,0,North Carolina,Cleveland County,2173.277053,3314.78745,602,2775.277053,34.4369108,16.27586702,1141.510397,539.5103972,97047,539.5103972,3314.78745,3314.78745
37047,14500,23.9275481,0,North Carolina,Columbus County,1901.442489,2660.743348,316,2217.442489,28.53717026,16.66078992,759.3008596,443.3008596,,443.3008596,2660.743348,2660.743348
37049,16550,19,0,North Carolina,Craven County,1005,2856,802,1807,64.81092437,36.72969188,1851,1049,104489,1049,2856,2856
37051,15600,109,0,North Carolina,Cumberland County,7690,9567,2062,9752,19.61952545,0,1877,-185,325871,0,9567,9567
37053,22000,4.717457114,1,North Carolina,Currituck County,275.3279516,506.7692566,91,366.3279516,45.66995769,27.71306729,231.4413051,140.4413051,,140.4413051,506.7692566,506.7692566
37055,20950,17.15464345,0,North Carolina,Dare County,601.5313018,1862.770522,59,660.5313018,67.70770771,64.54038252,1261.239221,1202.239221,,1202.239221,1862.770522,1862.770522
37057,16150,48,0,North Carolina,Davidson County,5125,6182,673,5798,17.09802653,6.211582012,1057,384,163420,384,6182,6182
37059,17850,9.542429285,1,North Carolina,Davie County,266.0429285,938.9750416,173,439.0429285,71.66666667,53.24232179,672.9321131,499.9321131,,499.9321131,938.9750416,938.9750416
37061,14500,24.60345435,0,North Carolina,Duplin County,1254.776172,1868.878393,265,1519.776172,32.85939968,18.67977189,614.1022207,349.1022207,,349.1022207,1868.878393,1868.878393
37063,20300,90,0,North Carolina,Durham County,8171,11067,2809,10980,26.16788651,0.7861209,2896,87,288133,87,11067,11067
37065,15800,16.26720808,0,North Carolina,Edgecombe County,1233.054373,1823.011786,741,1974.054373,32.36168947,0,589.9574131,-151.0425869,,0,1823.011786,1823.011786
37067,17850,147,0,North Carolina,Forsyth County,9715,15491,2944,12659,37.28616616,18.28158286,5776,2832,361220,2832,15491,15491
37069,22800,16.67160416,0,North Carolina,Franklin County,828.8168925,2056.958399,254,1082.816893,59.70667696,47.3583475,1228.141507,974.1415065,,974.1415065,2056.958399,2056.958399
37071,19550,79,0,North Carolina,Gaston County,6196,8756,1443,7639,29.23709456,12.75696665,2560,1117,209420,1117,8756,8756
37073,17700,2.314328961,1,North Carolina,Gates County,135.0726539,248.6150353,18,153.0726539,45.66995769,38.42984851,113.5423814,95.54238143,,95.54238143,248.6150353,248.6150353
37075,14500,1.635648755,1,North Carolina,Graham County,124.4456094,197.958934,54,178.4456094,37.13564379,9.857258876,73.5133246,19.5133246,,19.5133246,197.958934,197.958934
37077,18250,13.73648378,0,North Carolina,Granville County,865.3984782,1372.078494,299,1164.398478,36.92791762,15.13616144,506.680016,207.680016,,207.680016,1372.078494,1372.078494
37079,15400,3.219746614,1,North Carolina,Greene County,207.3321683,267.4341051,140,347.3321683,22.4735498,0,60.1019368,-79.8980632,,0,267.4341051,267.4341051
37081,16350,165,0,North Carolina,Guilford County,13856,18393,4525,18381,24.66699288,0.065242212,4537,12,506610,12,18393,18393
37083,14500,54.65203762,0,North Carolina,Halifax County,2440.332288,3362.288401,613,3053.332288,27.4204947,9.18886413,921.9561129,308.9561129,,308.9561129,3362.288401,3362.288401
37085,15900,49,0,North Carolina,Harnett County,1627,2664,405,2032,38.92642643,23.72372372,1037,632,124987,632,2664,2664
37087,16450,23.63826999,0,North Carolina,Haywood County,1798.478375,2860.887287,454,2252.478375,37.13564379,21.26644118,1062.408912,608.4089122,,608.4089122,2860.887287,2860.887287
37089,16650,21.71278329,0,North Carolina,Henderson County,1479.685972,2626.442601,401,1880.685972,43.66197183,28.39417196,1146.756629,745.7566287,109540,745.7566287,2626.442601,2626.442601
37091,14500,17.73667712,0,North Carolina,Hertford County,791.9811912,1091.191223,187,978.9811912,27.4204947,10.28326008,299.2100314,112.2100314,,112.2100314,1091.191223,1091.191223
37093,15100,21.3366221,0,North Carolina,Hoke County,1416.061405,2142.761651,159,1575.061405,33.91418949,26.49385882,726.7002467,567.7002467,,567.7002467,2142.761651,2142.761651
37095,14500,1.783167496,1,North Carolina,Hyde County,62.52715589,193.6287313,27,89.52715589,67.70770771,53.76349612,131.1015755,104.1015755,,104.1015755,193.6287313,193.6287313
37097,17650,33.44925125,0,North Carolina,Iredell County,1564.925125,2914.206323,887,2451.925125,46.30012595,15.86302227,1349.281198,462.281198,164517,462.281198,2914.206323,2914.206323
37099,15800,15.7462965,0,North Carolina,Jackson County,1028.194212,1486.018729,164,1192.194212,30.80879859,19.77259852,457.8245172,293.8245172,,293.8245172,1486.018729,1486.018729
37101,22800,51,0,North Carolina,Johnston County,4602,6375,1090,5692,27.81176471,10.71372549,1773,683,177967,683,6375,6375
37103,14650,2.57826021,1,North Carolina,Jones County,141.455898,273.0865341,35,176.455898,48.2010717,35.38462137,131.6306361,96.6306361,,96.6306361,273.0865341,273.0865341
37105,17000,18.18347484,0,North Carolina,Lee County,1366.033547,2427.493891,588,1954.033547,43.72659176,19.50407972,1061.460344,473.4603438,,473.4603438,2427.493891,2427.493891
37107,14500,24.13116745,0,North Carolina,Lenoir County,1323.953241,2555.947169,886,2209.953241,48.2010717,13.53681843,1231.993927,345.9939274,,345.9939274,2555.947169,2555.947169
37109,16600,10.91534756,0,North Carolina,Lincoln County,957.8217481,1563.07777,267,1224.821748,38.72206704,21.64038338,605.256022,338.256022,79740,338.256022,1563.07777,1563.07777
37111,15050,8.491826087,1,North Carolina,McDowell County,873.3516522,1373.062957,111,984.3516522,36.39391056,28.30979472,499.7113044,388.7113044,,388.7113044,1373.062957,1373.062957
37113,14900,13.07595406,0,North Carolina,Macon County,838.7839941,1196.834383,77,915.7839941,29.91645244,23.48281375,358.050389,281.050389,,281.050389,1196.834383,1196.834383
37115,16650,5.001310616,1,North Carolina,Madison County,380.5163827,605.2975098,178,558.5163827,37.13564379,7.728617146,224.7811271,46.78112713,,46.78112713,605.2975098,605.2975098
37117,14500,10.16500829,0,North Carolina,Martin County,356.4382255,1103.787313,280,636.4382255,67.70770771,42.34050185,747.3490879,467.3490879,,467.3490879,1103.787313,1103.787313
37119,19550,291,0,North Carolina,Mecklenburg County,26936,31530,5375,32311,14.57025056,0,4594,-781,990977,0,31530,31530
37121,14500,3.946161098,1,North Carolina,Mitchell County,392.9875354,509.6185189,148,540.9875354,22.88593904,0,116.6309836,-31.36901644,,0,509.6185189,509.6185189
37123,14500,7.766349699,1,North Carolina,Montgomery County,666.8348535,1037.209393,125,791.8348535,35.70875291,23.65718445,370.3745391,245.3745391,,245.3745391,1037.209393,1037.209393
